route,locale,page_type,compliance_tier,audit_status,audit_score,target_source,target_cluster,primary_keyword,secondary_keywords,suggested_title,suggested_h1,suggested_h2,current_title_hit,current_h1_hit,current_h2_hit,current_body_hit,next_action
/es/accessories/fc-u12,es,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Controlador de vuelo FC-U12,drone accessories | UAV components | industrial UAV parts,Controlador De Vuelo FC-U12 | N-TET,Controlador De Vuelo FC-U12,Controlador De Vuelo FC-U12 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-u8013,es,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Motor UAV FC-U8013,drone accessories | UAV components | industrial UAV parts,Motor UAV FC-U8013 | N-TET,Motor UAV FC-U8013,Motor UAV FC-U8013 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-u9-ag,es,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Controlador de vuelo agrícola FC-U9-AG,drone accessories | UAV components | industrial UAV parts,Controlador De Vuelo Agrícola FC-U9-AG | N-TET,Controlador De Vuelo Agrícola FC-U9-AG,Controlador De Vuelo Agrícola FC-U9-AG Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-w2u-propeller,es,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Hélice UAV FC-W2U,drone accessories | UAV components | industrial UAV parts,Hélice UAV FC-W2U | N-TET,Hélice UAV FC-W2U,Hélice UAV FC-W2U Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-x8030,es,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Motor UAV FC-X8030,drone accessories | UAV components | industrial UAV parts,Motor UAV FC-X8030 | N-TET,Motor UAV FC-X8030,Motor UAV FC-X8030 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-xh14,es,accessory_detail,normal,strong,85,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Motor UAV FC-XH14,drone accessories | UAV components | industrial UAV parts,Motor UAV FC-XH14 | N-TET,Motor UAV FC-XH14,Motor UAV FC-XH14 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-yk15-remote-controller,es,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Control remoto para UAV FC-YK15,drone accessories | UAV components | industrial UAV parts,Control Remoto Para UAV FC-YK15 | N-TET,Control Remoto Para UAV FC-YK15,Control Remoto Para UAV FC-YK15 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-yk24-remote-controller,es,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Control remoto para UAV FC-YK24,drone accessories | UAV components | industrial UAV parts,Control Remoto Para UAV FC-YK24 | N-TET,Control Remoto Para UAV FC-YK24,Control Remoto Para UAV FC-YK24 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-yk32-remote-controller,es,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Control remoto para UAV FC-YK32,drone accessories | UAV components | industrial UAV parts,Control Remoto Para UAV FC-YK32 | N-TET,Control Remoto Para UAV FC-YK32,Control Remoto Para UAV FC-YK32 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/accessories/fc-ykrc7-remote-controller,es,accessory_detail,normal,partial,70,google_ads_keyword_library_unplanned,General Drone/UAV Broad,Control remoto para UAV FC-YKRC7,drone accessories | UAV components | industrial UAV parts,Control Remoto Para UAV FC-YKRC7 | N-TET,Control Remoto Para UAV FC-YKRC7,Control Remoto Para UAV FC-YKRC7 Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/cases,es,case_index,normal,weak,50,inferred_from_page_topic,Industrial UAV Systems,casos UAV,patrullaje UAV | monitoreo de baja altitud | inspección UAV,Casos UAV Case | N-TET,Casos UAV,Casos UAV Project Overview,false,false,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/anhui-flood-season-uav-patrol,es,case_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Anhui Flood-Season emergencia UAV patrullaje,N-TET,Anhui Flood-Season Emergencia UAV Patrullaje Case | N-TET,Anhui Flood-Season Emergencia UAV Patrullaje,Anhui Flood-Season Emergencia UAV Patrullaje Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/brazil-refinery-low-altitude-monitoring,es,case_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Espacio aéreo monitoreo Case of a Refinery in Brazil,N-TET,Espacio Aéreo Monitoreo Case Of A Refinery In Brazil Case | N-TET,Espacio Aéreo Monitoreo Case Of A Refinery In Brazil,Espacio Aéreo Monitoreo Case Of A Refinery In Brazil Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/ice-snow-emergency-uav-inspection,es,case_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Ice and Snow Disaster emergencia UAV inspección,N-TET,Ice And Snow Disaster Emergencia UAV Inspección Case | N-TET,Ice And Snow Disaster Emergencia UAV Inspección,Ice And Snow Disaster Emergencia UAV Inspección Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/lidar-tree-obstruction-uav-inspection,es,case_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,LiDAR Tree-Obstruction UAV inspección,N-TET,LiDAR Tree-Obstruction UAV Inspección Case | N-TET,LiDAR Tree-Obstruction UAV Inspección,LiDAR Tree-Obstruction UAV Inspección Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/nigeria-factory-low-altitude-monitoring,es,case_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Espacio aéreo monitoreo Case of a Group Factory in Nigeria,N-TET,Espacio Aéreo Monitoreo Case Of A Group Factory In Nigeria Case | N-TET,Espacio Aéreo Monitoreo Case Of A Group Factory In Nigeria,Espacio Aéreo Monitoreo Case Of A Group Factory In Nigeria Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/pakistan-power-plant-low-altitude-monitoring,es,case_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Espacio aéreo monitoreo Case of a eléctrica Plant in Pakistan,N-TET,Espacio Aéreo Monitoreo Case Of A Eléctrica Plant In Pakistan Case | N-TET,Espacio Aéreo Monitoreo Case Of A Eléctrica Plant In Pakistan,Espacio Aéreo Monitoreo Case Of A Eléctrica Plant In Pakistan Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/southern-grid-wildfire-uav-inspection,es,case_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Southern red eléctrica Wildfire Prevention UAV inspección,N-TET,Southern Red Eléctrica Wildfire Prevention UAV Inspección Case | N-TET,Southern Red Eléctrica Wildfire Prevention UAV Inspección,Southern Red Eléctrica Wildfire Prevention UAV Inspección Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/wildfire-emergency-transmission-line-uav-patrol,es,case_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Wildfire emergencia Transmission-línea UAV patrullaje,N-TET,Wildfire Emergencia Transmission-línea UAV Patrullaje Case | N-TET,Wildfire Emergencia Transmission-línea UAV Patrullaje,Wildfire Emergencia Transmission-línea UAV Patrullaje Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/cases/zhaoqing-long-distance-power-line-uav-inspection,es,case_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Zhaoqing Long-Distance eléctrica-línea UAV inspección,N-TET,Zhaoqing Long-Distance Eléctrica-línea UAV Inspección Case | N-TET,Zhaoqing Long-Distance Eléctrica-línea UAV Inspección,Zhaoqing Long-Distance Eléctrica-línea UAV Inspección Project Overview,true,true,false,true,按案例场景词做 E-E-A-T 支撑页，不强制接广告词
/es/contact,es,conversion,normal,weak,30,google_ads_planned_cluster,Industrial UAV Quote,cotización UAV industrial,proveedor UAV | solución de inspección con drones | monitoreo de baja altitud,Cotización UAV Industrial & Project Consultation | N-TET,Cotización UAV Industrial,Cotización UAV Industrial Overview,false,false,false,false,按广告关键词规划改 title、description、H1、H2、首段
/es/media,es,media_index,normal,weak,50,inferred_from_page_topic,Industrial UAV Systems,noticias UAV industriales,economía de baja altitud | UAV cautivo | monitoreo de infraestructura,Noticias UAV Industriales Insights | N-TET,Noticias UAV Industriales,Noticias UAV Industriales Insights,false,false,false,true,按文章主题词做资讯 SEO，不强制接广告词
/es/media/border-surveillance-uav-network-2026,es,media_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,UAV and EO/IR Networks Improve remoto patrullaje Visibility,N-TET,UAV And EO/IR Networks Improve Remoto Patrullaje Visibility Insights | N-TET,UAV And EO/IR Networks Improve Remoto Patrullaje Visibility,UAV And EO/IR Networks Improve Remoto Patrullaje Visibility Insights,true,true,false,true,按文章主题词做资讯 SEO，不强制接广告词
/es/media/industrial-uav-redundancy-2026,es,media_detail,normal,strong,85,inferred_from_page_topic,Industrial UAV Systems,Dual-Redundant vuelo Control: How industrial UAV Achieve Mission-Grade Reliability,N-TET,Dual-Redundant Vuelo Control: How Industrial UAV Achieve Mission-Grade Reliability Insights | N-TET,Dual-Redundant Vuelo Control: How Industrial UAV Achieve Mission-Grade Reliability,Dual-Redundant Vuelo Control: How Industrial UAV Achieve Mission-Grade Reliability Insights,true,true,false,true,按文章主题词做资讯 SEO，不强制接广告词
/es/media/low-altitude-economy-2026-outlook,es,media_detail,normal,strong,85,inferred_from_page_topic,Industry Insight Content,China's baja altitud Economy: 2026 Outlook on a Two-Trillion-RMB Trajectory,N-TET,China's Baja Altitud Economy: 2026 Outlook On A Two-Trillion-RMB Trajectory Insights | N-TET,China's Baja Altitud Economy: 2026 Outlook On A Two-Trillion-RMB Trajectory,China's Baja Altitud Economy: 2026 Outlook On A Two-Trillion-RMB Trajectory Insights,true,true,false,true,按文章主题词做资讯 SEO，不强制接广告词
/es/media/tethered-uav-persistent-surveillance-2026,es,media_detail,normal,strong,85,inferred_from_page_topic,Perimeter Intelligence,Cautivo UAV: Continuous Aerial monitoreo for Events and remoto Sites,N-TET,Cautivo UAV: Continuous Aerial Monitoreo For Events And Remoto Sites Insights | N-TET,Cautivo UAV: Continuous Aerial Monitoreo For Events And Remoto Sites,Cautivo UAV: Continuous Aerial Monitoreo For Events And Remoto Sites Insights,true,true,false,true,按文章主题词做资讯 SEO，不强制接广告词
/es/products,es,product_index,normal,partial,65,google_ads_planned_cluster,Industrial UAV Systems,sistemas UAV industriales,dron de inspección | UAV cautivo | dron de emergencia | equipos de monitoreo de baja altitud,Sistemas UAV Industriales | N-TET,Sistemas UAV Industriales,Sistemas UAV Industriales Technical Specifications,true,false,false,true,按广告关键词规划改 title、description、H1、H2、首段
/es/products/bailey-bridge,es,product_detail,normal,strong,85,inferred_from_page_topic,Engineering Materials,Bailey Steel Bridge Overview,engineering materials | Bailey steel bridge | infrastructure support equipment | N-TET,Bailey Steel Bridge Overview | N-TET,Bailey Steel Bridge Overview,Bailey Steel Bridge Overview Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/composite-electro-optical-tracking-system,es,product_detail,neutral_seo,partial,65,google_ads_keyword_library_unplanned,Drone Detection & Airspace Monitoring,Electro-Optical EO seguimiento sistema,low altitude monitoring equipment | drone detection equipment | airspace monitoring system | N-TET,Electro-Optical EO Seguimiento Sistema | N-TET,Electro-Optical EO Seguimiento Sistema,Electro-Optical EO Seguimiento Sistema Technical Specifications,true,false,false,true,补入关键词规划表，再决定是否改页面
/es/products/containerized-medical-rescue-system,es,product_detail,normal,strong,85,inferred_from_page_topic,Field Hospital Systems,Containerized Medical rescate sistema,field hospital system | containerized medical rescue system | emergency medical shelter | N-TET,Containerized Medical Rescate Sistema | N-TET,Containerized Medical Rescate Sistema,Containerized Medical Rescate Sistema Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/emergency-search-rescue-drone,es,product_detail,normal,strong,85,google_ads_keyword_library_unplanned,Search & Rescue UAV,thermal drones for search and rescue,search and rescue drone | search and rescue UAV | drone rescue | Emergencia búsqueda & rescate dron | industrial UAV systems | UAV inspection drone,Thermal Drones For Search And Rescue | N-TET,Thermal Drones For Search And Rescue,Thermal Drones For Search And Rescue Technical Specifications,true,true,false,true,补入关键词规划表，再决定是否改页面
/es/products/fbg-g15-fc06-explosion-containment-vessel,es,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Explosion Containment Vessel FBG-G1.5-FC06,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Explosion Containment Vessel FBG-G1.5-FC06 | N-TET,Explosion Containment Vessel FBG-G1.5-FC06,Explosion Containment Vessel FBG-G1.5-FC06 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fbt-fc09-explosion-protection-blanket,es,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Explosion Protection Blanket FBT-FC09,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Explosion Protection Blanket FBT-FC09 | N-TET,Explosion Protection Blanket FBT-FC09,Explosion Protection Blanket FBT-FC09 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
/es/products/fc-3000-ferromagnetic-detection-column,es,product_detail,normal,strong,85,inferred_from_page_topic,Brand and Product Support,Intelligent Ferromagnetic detección sistema FC-3000,security screening equipment | X-ray baggage scanner | walk-through metal detector | N-TET,Intelligent Ferromagnetic Detección Sistema FC-3000 | N-TET,Intelligent Ferromagnetic Detección Sistema FC-3000,Intelligent Ferromagnetic Detección Sistema FC-3000 Technical Specifications,true,true,false,true,按产品名称和品类词做长尾 SEO，不强制接广告词
