route,locale,canonical_english_route,page_type,compliance_tier,audit_status,audit_score,primary_keyword,keyword_count,meta_keywords,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,mapping_status,from_google_ads_keywords,mapped_clusters,mapped_cluster_rows,matched_business_groups,matched_ads_keywords,keyword_sources,planned_priority,planned_page_role,implementation_action,issues,title,description,file
/es/accessories/fc-fdj-111,es,/en/accessories/fc-fdj-111,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-111,4,Motor UAV FC-FDJ-111 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.448,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-111 | N-TET Drone Accessories,"Motor UAV FC-FDJ-111 con cilindrada 111.2cm3, potencia/rendimiento 11.2HP/7500rpm, empuje estático 25.5kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-111.html
/es/accessories/fc-fdj-120,es,/en/accessories/fc-fdj-120,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-120,4,Motor UAV FC-FDJ-120 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.453,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-120 | N-TET Drone Accessories,"Motor UAV FC-FDJ-120 con cilindrada 120cm3, potencia/rendimiento 12HP/7500rpm, empuje estático 26.5kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-120.html
/es/accessories/fc-fdj-120hd,es,/en/accessories/fc-fdj-120hd,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-120HD,4,Motor UAV FC-FDJ-120HD | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.455,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-120HD | N-TET Drone Accessories,"Motor UAV FC-FDJ-120HD con cilindrada 120cm3, potencia/rendimiento 7.35KW(0altitud)/8000rpm.",.next/server/app/es/accessories/fc-fdj-120hd.html
/es/accessories/fc-fdj-170,es,/en/accessories/fc-fdj-170,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-170,4,Motor UAV FC-FDJ-170 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.456,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-170 | N-TET Drone Accessories,"Motor UAV FC-FDJ-170 con cilindrada 170cm3, potencia/rendimiento 17.5HP/7500rpm, empuje estático 35kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-170.html
/es/accessories/fc-fdj-200,es,/en/accessories/fc-fdj-200,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-200,4,Motor UAV FC-FDJ-200 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.454,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-200 | N-TET Drone Accessories,"Motor UAV FC-FDJ-200 con cilindrada 200CC, potencia/rendimiento 20HP/7500rpm.",.next/server/app/es/accessories/fc-fdj-200.html
/es/accessories/fc-fdj-222,es,/en/accessories/fc-fdj-222,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-222,4,Motor UAV FC-FDJ-222 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.452,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-222 | N-TET Drone Accessories,"Motor UAV FC-FDJ-222 con cilindrada 222.5cm3, potencia/rendimiento 21.5HP/7500rpm, empuje estático 51kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-222.html
/es/accessories/fc-fdj-430,es,/en/accessories/fc-fdj-430,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-430,4,Motor UAV FC-FDJ-430 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.408,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-430 | N-TET Drone Accessories,"Motor UAV FC-FDJ-430 con cilindrada 430.8cc, potencia/rendimiento 42HP at 6800 RPM, empuje estático 110kg.",.next/server/app/es/accessories/fc-fdj-430.html
/es/accessories/fc-fdj-55,es,/en/accessories/fc-fdj-55,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-55,4,Motor UAV FC-FDJ-55 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.446,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-55 | N-TET Drone Accessories,"Motor UAV FC-FDJ-55 con cilindrada 55.6cm3, potencia/rendimiento 5.5HP/8500rpm, empuje estático 14.5kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-55.html
/es/accessories/fc-fdj-60,es,/en/accessories/fc-fdj-60,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-60,4,Motor UAV FC-FDJ-60 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.453,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-60 | N-TET Drone Accessories,"Motor UAV FC-FDJ-60 con cilindrada 61cm3, potencia/rendimiento 7HP/8500rpm, empuje estático 15.2kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-60.html
/es/accessories/fc-fdj-61,es,/en/accessories/fc-fdj-61,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-61,4,Motor UAV FC-FDJ-61 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.454,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-61 | N-TET Drone Accessories,"Motor UAV FC-FDJ-61 con cilindrada 60cm3, potencia/rendimiento 6HP/7500rpm, empuje estático 15kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-61.html
/es/accessories/fc-fdj-70hd,es,/en/accessories/fc-fdj-70hd,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-70HD,4,Motor UAV FC-FDJ-70HD | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.455,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-70HD | N-TET Drone Accessories,"Motor UAV FC-FDJ-70HD con cilindrada 70cm3, potencia/rendimiento 4.2KW(0altitud)/8300rpm.",.next/server/app/es/accessories/fc-fdj-70hd.html
/es/accessories/fc-fdj-85,es,/en/accessories/fc-fdj-85,accessory_detail,normal,strong,85,Motor UAV FC-FDJ-85,4,Motor UAV FC-FDJ-85 | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.454,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,Motor UAV FC-FDJ-85 | N-TET Drone Accessories,"Motor UAV FC-FDJ-85 con cilindrada 85cm3, potencia/rendimiento 8.5HP/9000rpm, empuje estático 21kg/altitud 100m.",.next/server/app/es/accessories/fc-fdj-85.html
/es/accessories/fc-l10tr-three-light-gimbal,es,/en/accessories/fc-l10tr-three-light-gimbal,accessory_detail,normal,strong,85,FC-L10TR gimbal electro-optico,4,FC-L10TR gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.276,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,FC-L10TR gimbal electro-optico | N-TET Drone Accessories,"FC-L10TR gimbal electro-optico: zoom optico continuo 10x + imagen termica + telemetria laser de 905nm; telemetria laser de 5m-1500m, peso <=800g.",.next/server/app/es/accessories/fc-l10tr-three-light-gimbal.html
/es/accessories/fc-l40-smart-optical-pod,es,/en/accessories/fc-l40-smart-optical-pod,accessory_detail,normal,strong,85,FC-L40 gimbal electro-optico,4,FC-L40 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.306,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,FC-L40 gimbal electro-optico | N-TET Drone Accessories,"FC-L40 gimbal electro-optico: zoom optico de luz visible 40x; peso <=1kg, dimensiones <=Phi115mm x 175mm.",.next/server/app/es/accessories/fc-l40-smart-optical-pod.html
/es/accessories/fc-l40t-dual-light-gimbal,es,/en/accessories/fc-l40t-dual-light-gimbal,accessory_detail,normal,strong,85,FC-L40T gimbal electro-optico,4,FC-L40T gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.286,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,FC-L40T gimbal electro-optico | N-TET Drone Accessories,"FC-L40T gimbal electro-optico: luz visible 1920x1080, rango de zoom 40x de 4.25-170mm; imagen termica 640x512, peso <=1.1kg.",.next/server/app/es/accessories/fc-l40t-dual-light-gimbal.html
/es/accessories/fc-l40tr-smart-optical-pod,es,/en/accessories/fc-l40tr-smart-optical-pod,accessory_detail,normal,strong,85,FC-L40TR gimbal electro-optico,4,FC-L40TR gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.277,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,FC-L40TR gimbal electro-optico | N-TET Drone Accessories,"FC-L40TR gimbal electro-optico: luz visible 40x + imagen termica 640x512 + telemetria laser de 1535nm; telemetria laser de 20m-3000m, peso <=1.3kg.",.next/server/app/es/accessories/fc-l40tr-smart-optical-pod.html
/es/accessories/fc-l50-smart-optical-pod,es,/en/accessories/fc-l50-smart-optical-pod,accessory_detail,normal,strong,85,FC-L50 gimbal electro-optico,4,FC-L50 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.302,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,FC-L50 gimbal electro-optico | N-TET Drone Accessories,"FC-L50 gimbal electro-optico: modulo infrarrojo no refrigerado de 1280 x 1024; distancia focal termica de 50mm, peso <=1.5kg.",.next/server/app/es/accessories/fc-l50-smart-optical-pod.html
/es/accessories/fc-ln100-dual-light-gimbal,es,/en/accessories/fc-ln100-dual-light-gimbal,accessory_detail,normal,strong,85,FC-LN100 gimbal electro-optico,4,FC-LN100 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.288,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,FC-LN100 gimbal electro-optico | N-TET Drone Accessories,"FC-LN100 gimbal electro-optico: luz visible 4K de foco fijo + imagen termica 640x512; peso <=260g, consumo medio 10w.",.next/server/app/es/accessories/fc-ln100-dual-light-gimbal.html
/es/accessories/fc-ln95-dual-light-gimbal,es,/en/accessories/fc-ln95-dual-light-gimbal,accessory_detail,normal,strong,85,FC-LN95 gimbal electro-optico,4,FC-LN95 gimbal electro-optico | drone accessories | UAV components | industrial UAV parts,true,true,true,false,true,0.272,命中关键词库但未规划,是,,,General Drone/UAV Broad,drone accessories | UAV components,cleaned_master,,,补入关键词规划表，明确主落地页和辅助词,H2 未命中关键词,FC-LN95 gimbal electro-optico | N-TET Drone Accessories,"FC-LN95 gimbal electro-optico: camaras duales de luz visible de foco fijo, resolucion 3840x2160; peso <=260g, dimensiones <=Phi64mm x 90mm.",.next/server/app/es/accessories/fc-ln95-dual-light-gimbal.html
