route,locale,audit_status,audit_score,primary_keyword,seo_keywords,current_title,current_h1,current_h2,title_hit,description_hit,h1_hit,h2_hit,body_hit,keyword_density_pct,next_action
/es/solutions/uav-maritime-patrol,es,strong,100,UAV de patrullaje marítimo,UAV de patrullaje marítimo | dron de monitoreo costero | UAV de patrullaje fronterizo | UAV para patrullaje fronterizo,Solución UAV de patrullaje marítimo | N-TET,Solución UAV de patrullaje marítimo,Flujo UAV de patrullaje marítimo | Cómo los UAV mejoran la eficiencia operativa | Módulos de la solución | Equipos relacionados | Casos relacionados | Solicitar solución y cotización | Resumen | Necesidades de la industria | Cómo los UAV mejoran la operación | Módulos de la solución | Equipos relacionados | Casos relacionados | Solicitar solución y cotización,true,true,true,true,true,0.347,保持当前本地化关键词落地
/es/solutions/urban-high-rise-firefighting-emergency-uav-solution,es,strong,100,dron contra incendios,dron contra incendios | UAV contra incendios en edificios altos | dron para combatir incendios | drones contra incendios,Solución de dron contra incendios | N-TET,Solución de dron contra incendios,Flujo de trabajo con dron contra incendios | Cómo los UAV mejoran la eficiencia operativa | Módulos de la solución | Equipos relacionados | Casos relacionados | Solicitar solución y cotización | Resumen | Necesidades de la industria | Cómo los UAV mejoran la operación | Módulos de la solución | Equipos relacionados | Casos relacionados | Solicitar solución y cotización,true,true,true,true,true,0.317,保持当前本地化关键词落地
/es/solutions/water-conservancy-monitoring-uav-solution,es,strong,85,Gestión hídrica monitoreo UAV solución,Gestión hídrica monitoreo UAV solución | N-TET,Gestión hídrica monitoreo UAV solución | N-TET,Gestión hídrica monitoreo UAV solución,Equipos relacionados | Casos relacionados | Solicitar solución y cotización | Resumen | Especificaciones técnicas | Equipos relacionados | Casos relacionados | Solicitar solución y cotización,true,true,true,false,true,0.822,保持当前本地化关键词落地
/es/solutions/water-conservancy-river-lake-uav-monitoring-solution,es,strong,85,UAV de monitoreo de recursos hídricos,UAV de monitoreo de recursos hídricos | UAV de inspección de presas | monitoreo UAV de ríos y lagos | dron de monitoreo de inundaciones,Solución UAV de monitoreo de recursos hídricos | N-TET,Solución UAV de monitoreo de recursos hídricos,Flujo de monitoreo UAV de recursos hídricos | Cómo los UAV mejoran la eficiencia operativa | Módulos de la solución | Equipos relacionados | Casos relacionados | Solicitar solución y cotización | Resumen | Necesidades de la industria | Cómo los UAV mejoran la operación | Módulos de la solución | Equipos relacionados | Casos relacionados | Solicitar solución y cotización,true,true,true,false,true,0.256,保持当前本地化关键词落地
/ru,ru,strong,85,промышленные БПЛА,промышленные БПЛА | мониторинг низкой высоты | инспекционный БПЛА | аварийный БПЛА,Промышленные БПЛА для низковысотных операций | N-TET,Промышленные БПЛА для низковысотных операций,Решения | Продукты | Дрон для мониторинга водных ресурсов | Кейсы | О компании | Новости | Решения | Продукты | Кейсы | О компании | Новости,true,true,true,false,true,0.530,保持当前本地化关键词落地
/ru/about,ru,strong,100,производитель промышленных БПЛА,производитель промышленных БПЛА | поставщик систем БПЛА | производитель систем мониторинга низкой высоты | производитель оборудования безопасности,N-TET: производитель промышленных БПЛА,N-TET: производитель промышленных БПЛА,производитель промышленных БПЛА: возможности | Команда R&D | Профиль компании | Команда R&D | Запросить решение и КП,true,true,true,true,true,0.361,保持当前本地化关键词落地
/ru/accessories,ru,strong,80,аксессуары для БПЛА,аксессуары для БПЛА | компоненты БПЛА | подвес БПЛА | двигатель БПЛА | канал передачи данных БПЛА,Аксессуары и компоненты БПЛА | N-TET,Аксессуары и компоненты БПЛА,Полетные контроллеры | Электродвигатели БПЛА | Пропеллеры БПЛА | Аккумуляторы БПЛА | Электрооптические подвесы | Двигатели БПЛА | Каналы передачи данных БПЛА | Пульты управления БПЛА | Запросить решение и КП,true,true,true,false,true,4.810,保持当前本地化关键词落地
/ru/accessories/fc-bt1,ru,strong,85,Твердотельная батарея для БПЛА FC-BT1,Твердотельная батарея для БПЛА FC-BT1 | drone accessories | UAV components | industrial UAV parts,Твердотельная батарея для БПЛА FC-BT1 | N-TET Drone Accessories,Твердотельная батарея для БПЛА FC-BT1,Твердотельная батарея для БПЛА FC-BT1 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.203,保持当前本地化关键词落地
/ru/accessories/fc-bt2,ru,strong,85,Твердотельная батарея для БПЛА FC-BT2,Твердотельная батарея для БПЛА FC-BT2 | drone accessories | UAV components | industrial UAV parts,Твердотельная батарея для БПЛА FC-BT2 | N-TET Drone Accessories,Твердотельная батарея для БПЛА FC-BT2,Твердотельная батарея для БПЛА FC-BT2 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.234,保持当前本地化关键词落地
/ru/accessories/fc-bt3,ru,strong,85,Высоковольтная твердотельная батарея для БПЛА FC-BT3,Высоковольтная твердотельная батарея для БПЛА FC-BT3 | drone accessories | UAV components | industrial UAV parts,Высоковольтная твердотельная батарея для БПЛА FC-BT3 | N-TET Drone Accessories,Высоковольтная твердотельная батарея для БПЛА FC-BT3,Высоковольтная твердотельная батарея для БПЛА FC-BT3 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.226,保持当前本地化关键词落地
/ru/accessories/fc-bt4,ru,strong,85,Высокоэнергетическая твердотельная батарея для БПЛА FC-BT4,Высокоэнергетическая твердотельная батарея для БПЛА FC-BT4 | drone accessories | UAV components | industrial UAV parts,Высокоэнергетическая твердотельная батарея для БПЛА FC-BT4 | N-TET Drone Accessories,Высокоэнергетическая твердотельная батарея для БПЛА FC-BT4,Высокоэнергетическая твердотельная батарея для БПЛА FC-BT4 Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.148,保持当前本地化关键词落地
/ru/accessories/fc-btg,ru,strong,85,Учебная твердотельная батарея для БПЛА FC-BTG,Учебная твердотельная батарея для БПЛА FC-BTG | drone accessories | UAV components | industrial UAV parts,Учебная твердотельная батарея для БПЛА FC-BTG | N-TET Drone Accessories,Учебная твердотельная батарея для БПЛА FC-BTG,Учебная твердотельная батарея для БПЛА FC-BTG Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.300,保持当前本地化关键词落地
/ru/accessories/fc-c2d-propeller,ru,strong,85,Пропеллер БПЛА FC-C2D,Пропеллер БПЛА FC-C2D | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2D | N-TET Drone Accessories,Пропеллер БПЛА FC-C2D,Пропеллер БПЛА FC-C2D Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.396,保持当前本地化关键词落地
/ru/accessories/fc-c2e-propeller,ru,strong,85,Пропеллер БПЛА FC-C2E,Пропеллер БПЛА FC-C2E | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2E | N-TET Drone Accessories,Пропеллер БПЛА FC-C2E,Пропеллер БПЛА FC-C2E Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.413,保持当前本地化关键词落地
/ru/accessories/fc-c2t-propeller,ru,strong,85,Пропеллер БПЛА FC-C2T,Пропеллер БПЛА FC-C2T | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2T | N-TET Drone Accessories,Пропеллер БПЛА FC-C2T,Пропеллер БПЛА FC-C2T Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.400,保持当前本地化关键词落地
/ru/accessories/fc-c2u-propeller,ru,strong,85,Пропеллер БПЛА FC-C2U,Пропеллер БПЛА FC-C2U | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2U | N-TET Drone Accessories,Пропеллер БПЛА FC-C2U,Пропеллер БПЛА FC-C2U Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.403,保持当前本地化关键词落地
/ru/accessories/fc-c2ud-propeller,ru,strong,85,Пропеллер БПЛА FC-C2UD,Пропеллер БПЛА FC-C2UD | drone accessories | UAV components | industrial UAV parts,Пропеллер БПЛА FC-C2UD | N-TET Drone Accessories,Пропеллер БПЛА FC-C2UD,Пропеллер БПЛА FC-C2UD Technical Specifications | Запросить решение и КП | Обзор | Технические характеристики | Запросить решение и КП,true,false,true,true,true,0.389,保持当前本地化关键词落地
