route,locale,page_type,keyword_status,keyword_score,primary_keyword,audit_scope,words,content_paragraphs,h1_count,h2_count,h3_count,image_count,missing_alt_count,internal_links,descriptive_internal_links,schema_types,search_intent_score,content_quality_score,experience_score,expertise_score,authority_score,trust_score,eeat_score,ai_citation_score,priority,issues,recommendations,title,h1,h2,file
/ar/products/fc5030-compact-x-ray-baggage-scanner,ar,product_detail,strong,100,ماسح أمني بالأشعة X للأمتعة والطرود,full_inventory,973,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,ماسح أمني بالأشعة X للأمتعة والطرود | N-TET,ماسح أمني بالأشعة X للأمتعة والطرود,ماسح أمني بالأشعة X للأمتعة والطرود Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/fc5030-compact-x-ray-baggage-scanner.html
/ar/products/fc6550-standard-x-ray-baggage-scanner,ar,product_detail,strong,100,ماسح أمني بالأشعة X للأمتعة والطرود,full_inventory,987,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,ماسح أمني بالأشعة X للأمتعة والطرود | N-TET,ماسح أمني بالأشعة X للأمتعة والطرود,ماسح أمني بالأشعة X للأمتعة والطرود Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/fc6550-standard-x-ray-baggage-scanner.html
/ar/products/fc6550d-dual-view-baggage-scanner,ar,product_detail,strong,100,ماسح أمني بالأشعة X للأمتعة والطرود,full_inventory,941,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,20,25,15,25,85,78,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,ماسح أمني بالأشعة X للأمتعة والطرود | N-TET,ماسح أمني بالأشعة X للأمتعة والطرود,ماسح أمني بالأشعة X للأمتعة والطرود Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/fc6550d-dual-view-baggage-scanner.html
/ar/products/fc902-personal-radiation-dose-alarm,ar,product_detail,strong,100,منبه جرعة إشعاع شخصية X- FC902,full_inventory,1053,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,منبه جرعة إشعاع شخصية X- FC902 | N-TET,منبه جرعة إشعاع شخصية X- FC902,منبه جرعة إشعاع شخصية X- FC902 Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/fc902-personal-radiation-dose-alarm.html
/ar/products/handheld-rf-detection-system-mini,ar,product_detail,strong,100,نظام كشف RF محمول PL280H,full_inventory,1086,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,نظام كشف RF محمول PL280H | N-TET,نظام كشف RF محمول PL280H,نظام كشف RF محمول PL280H Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/handheld-rf-detection-system-mini.html
/ar/products/low-altitude-3d-pulse-doppler-radar,ar,product_detail,strong,100,منخفض الارتفاع كشف رادار X,full_inventory,976,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,منخفض الارتفاع كشف رادار X | N-TET,منخفض الارتفاع كشف رادار X,منخفض الارتفاع كشف رادار X Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/low-altitude-3d-pulse-doppler-radar.html
/ar/products/low-altitude-airspace-monitoring,ar,product_detail,weak,0,,full_inventory,8,0,0,0,0,0,0,0,0,,0,0,0,0,0,16,16,0,P1 需要补内容,"内容深度不足：正文约 8 词，建议 400+; 有效正文段落偏少; H2 结构偏薄; 缺少页面类型应有证据：hasSpecs, hasProductSchema, hasInquiry; 缺少 JSON-LD Schema; 描述性内链不足; 缺少 FAQ / 采购问题解答模块",补充搜索意图段落：适用场景、采购/部署关注点、限制条件和下一步行动; 增加 3-6 个有信息量的段落，避免只靠卡片、导航和短摘要支撑页面; 增加围绕搜索意图的 H2：应用场景、工作流程、技术参数、案例证据、FAQ; 按页面类型补齐证据模块，而不是继续堆关键词,أنظمة UAV صناعية لعمليات المجال منخفض الارتفاع | N-TET,,,.next-five-pages-v2/server/app/ar/products/low-altitude-airspace-monitoring.html
/ar/products/low-altitude-detection-radar-ku-band,ar,product_detail,strong,100,منخفض الارتفاع كشف رادار,full_inventory,947,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,منخفض الارتفاع كشف رادار | N-TET,منخفض الارتفاع كشف رادار,منخفض الارتفاع كشف رادار Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/low-altitude-detection-radar-ku-band.html
/ar/products/multi-rotor-20kg-payload-uav,ar,product_detail,strong,100,منصة UAV صناعية,full_inventory,936,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,منصة UAV صناعية | N-TET,منصة UAV صناعية,منصة UAV صناعية Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/multi-rotor-20kg-payload-uav.html
/ar/products/multi-rotor-3kg-payload-uav,ar,product_detail,strong,100,منصة UAV صناعية,full_inventory,938,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,منصة UAV صناعية | N-TET,منصة UAV صناعية,منصة UAV صناعية Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/multi-rotor-3kg-payload-uav.html
/ar/products/multi-rotor-50kg-payload-uav,ar,product_detail,strong,100,منصة UAV صناعية,full_inventory,922,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,منصة UAV صناعية | N-TET,منصة UAV صناعية,منصة UAV صناعية Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/multi-rotor-50kg-payload-uav.html
/ar/products/multi-rotor-8kg-payload-uav,ar,product_detail,strong,100,منصة UAV صناعية,full_inventory,932,6,1,5,6,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,92,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,منصة UAV صناعية | N-TET,منصة UAV صناعية,منصة UAV صناعية Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/multi-rotor-8kg-payload-uav.html
/ar/products/omni-directional-rf-event-logging,ar,product_detail,strong,100,Omni-directional RF C-UAS Site Unit,full_inventory,910,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Omni-directional RF C-UAS Site Unit | N-TET,Omni-directional RF C-UAS Site Unit,Omni-directional RF C-UAS Site Unit Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/omni-directional-rf-event-logging.html
/ar/products/omni-directional-rf-interference-device,ar,product_detail,strong,100,Omni-directional RF Jammer,full_inventory,946,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Omni-directional RF Jammer | N-TET,Omni-directional RF Jammer,Omni-directional RF Jammer Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/omni-directional-rf-interference-device.html
/ar/products/portable-active-rf-defense-system,ar,product_detail,strong,100,Portable C-UAS Field Unit,full_inventory,855,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Portable C-UAS Field Unit | N-TET,Portable C-UAS Field Unit,Portable C-UAS Field Unit Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/portable-active-rf-defense-system.html
/ar/products/portable-integrated-detection-event-logging-low-altitude-monitoring-basic,ar,product_detail,strong,100,Integrated C-UAS Field Kit,full_inventory,1087,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Integrated C-UAS Field Kit | N-TET,Integrated C-UAS Field Kit,Integrated C-UAS Field Kit Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/portable-integrated-detection-event-logging-low-altitude-monitoring-basic.html
/ar/products/portable-integrated-detection-event-logging-pro-low-altitude-monitoring,ar,product_detail,strong,100,Integrated C-UAS Field Kit Pro,full_inventory,1064,4,1,5,4,21,0,99,97,Organization | ContactPoint | WebSite | Product | BreadcrumbList | ListItem,100,100,25,25,15,25,90,84,P3 保持监测,缺少 FAQ / 采购问题解答模块,增加 3-5 个真实采购/部署问题，提升长尾覆盖和 AI 引用可读性,Integrated C-UAS Field Kit (Pro) | N-TET,Integrated C-UAS Field Kit Pro,Integrated C-UAS Field Kit Pro Technical Specifications | احصل على دفاع خبير بالطائرات بدون طيار! | نظرة عامة | المواصفات الفنية | احصل على دفاع خبير بالطائرات بدون طيار!,.next-five-pages-v2/server/app/ar/products/portable-integrated-detection-event-logging-pro-low-altitude-monitoring.html
